year,country,school_id,student_id,mother_educ,father_educ,gender,computer,internet,math,read,science,stu_wgt,desk,room,dishwasher,television,computer_n,car,book,wealth,escs
2018,USA,84000093,84001517,ISCED 3A,ISCED 3A,male,yes,yes,449.354,411.406,445.213,570.92369,no,no,NA,2,1,1,11-25,-0.8374,-0.8159
2018,USA,84000093,84001573,ISCED 3A,ISCED 2,male,yes,yes,373.033,341.697,329.882,570.92369,yes,yes,NA,3+,3+,2,26-100,1.0163,0.5543
2018,USA,84000093,84002235,ISCED 3A,ISCED 3A,male,yes,yes,566.597,564.25,583.708,519.72596,yes,yes,NA,3+,3+,2,11-25,2.082,1.1118
2018,USA,84000093,84002429,ISCED 2,ISCED 3A,female,no,yes,380.094,411.425,336.873,493.07046,yes,no,NA,3+,3+,2,26-100,0.0845,-1.0416
2018,USA,84000093,84002757,ISCED 3A,ISCED 3A,male,yes,yes,350.023,353.494,408.286,570.92369,yes,yes,NA,3+,0,1,0-10,-1.25,-0.3283
2018,USA,84000093,84003362,ISCED 2,ISCED 1,female,no,yes,317.2,369.978,335.589,493.07046,yes,no,NA,3+,3+,3+,11-25,0.5796,-0.6115
2018,USA,84000093,84003706,ISCED 3A,less than ISCED1,female,yes,yes,511.455,553.263,513.961,493.07046,no,yes,NA,3+,1,2,0-10,-0.3213,-1.0481
2018,USA,84000093,84004367,ISCED 3A,ISCED 3A,female,yes,yes,454.757,429.392,419.749,493.07046,yes,yes,NA,3+,2,2,11-25,0.5408,-0.8831
2018,USA,84000093,84004425,ISCED 3A,ISCED 3A,female,yes,yes,495.493,596.787,620.272,525.47502,yes,yes,NA,3+,3+,3+,201-500,1.9136,1.323
2018,USA,84000093,84004770,ISCED 2,NA,female,NA,yes,241.368,330.47,325.474,493.07046,NA,yes,NA,2,2,1,more than 500,0.4264,0.7701
2018,USA,84000093,84004880,ISCED 3A,ISCED 3A,male,yes,yes,299.897,268.526,326.773,570.92369,yes,no,NA,2,1,2,0-10,-0.2317,0.4815
2018,USA,84000093,84004966,less than ISCED1,ISCED 2,male,yes,yes,515.987,534.062,547.966,570.92369,yes,yes,NA,NA,1,3+,26-100,-0.0119,-1.5717
2018,USA,84000093,84004981,ISCED 3A,NA,male,yes,yes,425.474,424.041,486.696,570.92369,yes,yes,NA,3+,2,3+,201-500,1.232,0.8663
2018,USA,84000093,84005172,ISCED 3A,ISCED 3A,male,no,yes,370.204,362.089,364.845,570.92369,no,yes,NA,3+,3+,1,0-10,1.1197,-0.065
2018,USA,84000093,84005307,ISCED 2,ISCED 2,male,yes,yes,400.138,438.001,401.072,570.92369,yes,yes,NA,2,2,NA,11-25,0.3751,-1.1212
2018,USA,84000093,84005315,ISCED 3A,ISCED 3A,male,yes,yes,547.752,585.004,529.741,570.92369,yes,yes,NA,3+,3+,3+,26-100,1.2895,0.6849
2018,USA,84000093,84005383,ISCED 2,ISCED 2,male,yes,yes,507.446,436.55,433.682,519.72596,yes,yes,NA,3+,2,3+,26-100,0.2001,-1.5728
2018,USA,84000093,84005463,ISCED 3A,ISCED 3A,female,yes,yes,342.472,416.34,352.269,493.07046,no,yes,NA,3+,3+,3+,0-10,1.2895,-0.076
2018,USA,84000093,84005548,ISCED 2,NA,male,no,yes,365.028,361.745,377.574,570.92369,yes,yes,NA,3+,0,3+,0-10,-0.1581,0.1446
2018,USA,84000093,84005552,ISCED 3A,ISCED 3A,male,yes,yes,373.23,310.767,328.528,570.92369,yes,yes,NA,3+,3+,3+,11-25,2.9656,1.41
2018,USA,84000093,84006279,ISCED 3A,ISCED 3A,female,yes,no,447.228,483.867,445.164,493.07046,no,yes,NA,2,1,1,11-25,-1.6357,-1.964
2018,USA,84000093,84006318,ISCED 2,ISCED 2,female,yes,yes,536.35,577.768,561.948,493.07046,yes,yes,NA,NA,2,3+,0-10,0.3412,-0.5951
2018,USA,84000093,84006398,ISCED 3A,ISCED 3A,female,yes,yes,572.795,594.382,549.398,493.07046,yes,yes,NA,3+,3+,1,26-100,-0.0767,0.8981
2018,USA,84000093,84006848,ISCED 3A,ISCED 3A,female,yes,yes,399.889,413.74,385.879,525.47502,yes,yes,NA,3+,2,3+,101-200,1.3125,1.0708
2018,USA,84000093,84006978,ISCED 3A,ISCED 3A,female,yes,yes,639.357,620.258,598.295,493.07046,yes,yes,NA,3+,3+,3+,26-100,4.2599,1.9852
2018,USA,84000093,84007412,ISCED 3A,ISCED 3A,female,yes,yes,529.712,592.007,590.363,493.07046,yes,yes,NA,1,1,2,26-100,-0.625,-0.2038
2018,USA,84000093,84007606,ISCED 2,ISCED 2,male,no,no,342.906,392.369,382.005,570.92369,no,no,NA,1,1,1,0-10,-2.4025,-1.6731
2018,USA,84000093,84008155,ISCED 3A,ISCED 3A,female,yes,yes,505.325,452.835,523.062,525.47502,yes,yes,NA,3+,2,3+,11-25,0.867,0.7388
2018,USA,84000093,84008247,ISCED 3A,ISCED 3A,male,yes,yes,431.477,434.471,467.042,570.92369,yes,yes,NA,3+,1,3+,0-10,0.0719,-0.8465
2018,USA,84000093,84008366,ISCED 3A,ISCED 3A,female,yes,yes,415.575,424.611,434.314,493.07046,NA,yes,NA,3+,3+,3+,26-100,1.4986,0.4226
2018,USA,84000094,84000391,ISCED 3A,ISCED 3A,female,yes,yes,563.289,621.571,587.68,615.32917,yes,yes,NA,2,3+,1,201-500,0.514,0.2957
2018,USA,84000094,84000487,ISCED 3A,ISCED 3A,male,yes,yes,476.63,532.01,567.562,581.07548,yes,yes,NA,3+,2,3+,11-25,1.1608,0.9181
2018,USA,84000094,84000497,ISCED 3A,ISCED 3A,male,yes,yes,392.42,396.93,421.88,581.07548,yes,yes,NA,3+,2,2,11-25,0.1281,0.8373
2018,USA,84000094,84001668,ISCED 3A,ISCED 3A,male,NA,NA,346.953,420.624,387.819,581.07548,yes,yes,NA,3+,1,2,26-100,0.238,0.6629
2018,USA,84000094,84001715,ISCED 3A,ISCED 3A,female,yes,yes,545.063,578.326,535.477,601.2868,yes,yes,NA,2,1,2,26-100,-0.3179,0.5494
2018,USA,84000094,84001724,ISCED 3A,ISCED 3A,male,yes,yes,353.013,439.933,432.766,568.0803,yes,yes,NA,3+,3+,NA,26-100,1.1677,0.3744
2018,USA,84000094,84001875,ISCED 2,ISCED 3A,female,yes,yes,449.162,530.675,443.415,601.2868,no,yes,NA,3+,3+,2,26-100,0.6319,0.8914
2018,USA,84000094,84002090,ISCED 3A,ISCED 3A,male,yes,yes,573.896,614.02,629.696,581.07548,yes,yes,NA,3+,3+,3+,26-100,2.2657,0.0444
2018,USA,84000094,84002167,ISCED 3A,ISCED 3A,male,yes,yes,493.999,538.834,519.933,581.07548,yes,yes,NA,2,1,2,101-200,-0.5179,0.5094
2018,USA,84000094,84002282,ISCED 3A,ISCED 3A,female,yes,yes,616.021,669.838,632.721,601.2868,yes,yes,NA,3+,2,2,101-200,0.6479,1.0657
2018,USA,84000094,84002339,ISCED 3A,ISCED 3A,female,yes,yes,462.287,517.312,561.343,615.32917,yes,yes,NA,3+,1,3+,0-10,-0.0818,0.1901
2018,USA,84000094,84002891,ISCED 2,ISCED 2,female,yes,yes,380.997,483.872,429.284,601.2868,yes,no,NA,2,1,2,11-25,-0.9079,-0.7414
2018,USA,84000094,84003762,ISCED 3A,ISCED 3A,female,yes,yes,497.149,601.988,561.505,601.2868,yes,yes,NA,1,3+,3+,201-500,0.8384,1.3511
2018,USA,84000094,84003770,ISCED 2,ISCED 2,male,no,yes,344.176,318.736,361.372,581.07548,yes,yes,NA,2,1,2,11-25,-0.5631,-0.911
2018,USA,84000094,84003858,ISCED 2,ISCED 3A,male,yes,yes,441.805,531.5,481.818,568.0803,yes,yes,NA,3+,3+,3+,11-25,0.8604,-0.8102
2018,USA,84000094,84003983,ISCED 3A,ISCED 1,male,yes,yes,496.677,481.399,477.57,581.07548,yes,yes,NA,3+,3+,3+,0-10,1.9147,-0.0343
2018,USA,84000094,84004042,ISCED 3A,ISCED 3A,male,yes,yes,505.662,511.698,502.747,581.07548,yes,yes,NA,3+,3+,3+,11-25,1.3673,0.7822
2018,USA,84000094,84004391,ISCED 3A,ISCED 3A,male,yes,yes,428.073,456.674,476.499,568.0803,yes,yes,NA,3+,2,2,0-10,-0.0464,0.5705
2018,USA,84000094,84004648,ISCED 3A,ISCED 3A,male,no,no,375.087,354.948,350.812,581.07548,no,no,NA,3+,3+,3+,0-10,0.3892,-0.7246
2018,USA,84000094,84005048,ISCED 3A,ISCED 3A,male,yes,yes,558.458,515.724,539.83,581.07548,no,yes,NA,3+,3+,2,11-25,1.2923,0.8575
2018,USA,84000094,84005416,ISCED 3A,ISCED 3A,male,yes,yes,450.013,431.267,501.539,568.0803,yes,yes,NA,3+,3+,3+,0-10,0.9746,0.117
2018,USA,84000094,84005764,ISCED 3A,ISCED 3A,female,yes,yes,425.756,470.24,479.701,615.32917,yes,yes,NA,3+,1,3+,0-10,-0.129,-0.3839
2018,USA,84000094,84006362,ISCED 3A,ISCED 3A,female,yes,yes,562.796,533.321,587.876,601.2868,no,yes,NA,3+,3+,2,26-100,0.6848,0.8242
2018,USA,84000094,84006900,ISCED 3A,ISCED 3A,female,yes,yes,491.604,501.474,508.318,601.2868,no,no,NA,3+,3+,3+,0-10,0.6314,0.5077
2018,USA,84000094,84007231,ISCED 2,ISCED 1,male,yes,yes,356.105,355.37,316.071,581.07548,no,yes,NA,3+,2,1,0-10,-0.2632,-1.8633
2018,USA,84000094,84007319,ISCED 3A,ISCED 3A,male,yes,yes,514.57,538.517,494.359,581.07548,no,yes,NA,3+,2,3+,26-100,0.9654,1.1155
2018,USA,84000094,84007818,ISCED 3A,ISCED 3A,male,yes,yes,392.389,336.876,384.794,581.07548,no,no,NA,3+,2,1,0-10,-0.0732,-0.6206
2018,USA,84000094,84008200,ISCED 3A,ISCED 3A,female,yes,yes,520.215,630.958,548.006,601.2868,no,yes,NA,3+,2,3+,0-10,0.463,-0.0669
2018,USA,84000094,84008258,ISCED 3A,ISCED 3A,female,yes,yes,401.924,490.632,437.514,615.32917,no,yes,NA,3+,1,2,11-25,0.1662,0.1877
2018,USA,84000094,84008398,ISCED 3A,ISCED 3A,female,yes,yes,508.058,564.739,540.508,601.2868,yes,yes,NA,3+,3+,3+,201-500,1.7437,1.628
2018,USA,84000094,84008587,ISCED 2,ISCED 2,female,yes,yes,368.048,432.822,411.761,601.2868,no,yes,NA,2,3+,3+,0-10,1.0489,-0.3909
2018,USA,84000095,84000015,ISCED 3A,ISCED 3A,female,yes,yes,738.266,733.096,666.734,870.31021,yes,yes,NA,3+,3+,3+,201-500,2.3369,1.5899
2018,USA,84000095,84000527,ISCED 3A,ISCED 3A,male,yes,yes,544.385,609.371,590.288,723.76957,yes,yes,NA,3+,3+,2,11-25,0.4056,0.5248
2018,USA,84000095,84000698,ISCED 3A,ISCED 3A,male,yes,yes,621.029,580.585,556.746,723.76957,yes,yes,NA,1,3+,2,101-200,-0.1594,0.5886
2018,USA,84000095,84000833,ISCED 3A,ISCED 3A,female,yes,yes,605.971,531.272,538.954,934.12839,yes,no,NA,1,1,2,11-25,-0.8354,0.4822
2018,USA,84000095,84000868,ISCED 3A,ISCED 3A,male,yes,yes,581.332,603.062,626.514,905.70215,yes,yes,NA,1,3+,3+,11-25,0.513,-0.6034
2018,USA,84000095,84000976,ISCED 3A,ISCED 3A,female,yes,yes,574.149,532.934,543.751,934.12839,no,yes,NA,3+,2,2,26-100,-0.1368,-0.6202
2018,USA,84000095,84001663,ISCED 3A,ISCED 3A,male,yes,yes,497.312,563.144,425.499,723.76957,yes,yes,NA,3+,3+,2,0-10,0.7696,0.6632
2018,USA,84000095,84002515,ISCED 3A,ISCED 3A,male,yes,yes,634.495,615.762,564.967,905.70215,yes,yes,NA,3+,3+,2,26-100,0.9485,1.2054
2018,USA,84000095,84002759,ISCED 3A,ISCED 3A,female,yes,yes,439.466,435.385,460.467,870.31021,yes,no,NA,3+,2,2,26-100,-0.2655,0.0706
2018,USA,84000095,84003153,ISCED 3A,ISCED 3A,female,yes,yes,520.007,621.16,584.87,934.12839,yes,yes,NA,2,2,2,26-100,0.1806,0.5059
2018,USA,84000095,84003367,ISCED 3A,ISCED 3A,male,no,yes,548.709,574.128,616.771,723.76957,no,yes,NA,3+,2,3+,11-25,-0.317,-0.9285
2018,USA,84000095,84003369,ISCED 3A,ISCED 3A,male,yes,yes,582.004,623.082,629.069,905.70215,yes,yes,NA,3+,2,NA,26-100,0.5845,0.5413
2018,USA,84000095,84003508,ISCED 3A,ISCED 3A,male,yes,yes,513.594,549.282,496.998,723.76957,yes,yes,NA,3+,3+,2,26-100,0.4013,1.3369
2018,USA,84000095,84003808,ISCED 3A,ISCED 3A,female,yes,yes,414.914,491.705,396.691,934.12839,yes,yes,NA,3+,2,3+,0-10,1.3136,0.2922
2018,USA,84000095,84003865,ISCED 3A,ISCED 3A,male,yes,yes,553.643,593.812,586.785,723.76957,yes,no,NA,3+,3+,3+,26-100,0.475,0.3305
2018,USA,84000095,84003923,ISCED 3A,ISCED 3A,male,yes,yes,482.668,434.927,503.473,723.76957,yes,yes,NA,1,1,1,11-25,-1.2241,0.5145
2018,USA,84000095,84004266,ISCED 3A,ISCED 3A,female,yes,yes,447.381,513.575,538.012,870.31021,yes,yes,NA,3+,3+,3+,101-200,1.2555,1.4389
2018,USA,84000095,84004355,ISCED 3A,ISCED 3A,female,yes,yes,545.833,571.89,487.371,934.12839,yes,yes,NA,1,2,3+,26-100,-0.3021,-0.5055
2018,USA,84000095,84004588,ISCED 3A,ISCED 3A,female,yes,yes,493.658,605.804,488.579,934.12839,yes,yes,NA,1,3+,NA,26-100,0.2792,1.0547
2018,USA,84000095,84004706,ISCED 3A,ISCED 3A,female,yes,yes,557.254,648.009,615.934,870.31021,yes,yes,NA,2,3+,3+,101-200,0.7467,1.3474
2018,USA,84000095,84004721,ISCED 3A,ISCED 2,female,yes,yes,514.008,629.112,588.919,870.31021,no,yes,NA,3+,1,2,101-200,-0.3684,0.2159
2018,USA,84000095,84005488,ISCED 3A,ISCED 3A,male,yes,yes,631.193,656.295,615.415,723.76957,yes,yes,NA,3+,3+,3+,26-100,0.6571,0.1209
2018,USA,84000095,84005575,ISCED 3A,ISCED 3A,female,yes,yes,478.354,557.979,487.154,934.12839,no,no,NA,1,3+,1,11-25,-0.8997,0.4294
2018,USA,84000095,84005638,ISCED 3A,ISCED 3A,female,no,yes,365.263,218.085,253.772,870.31021,no,no,NA,1,1,1,0-10,-1.643,-1.7659
2018,USA,84000095,84005740,ISCED 3A,ISCED 3A,male,yes,yes,629.434,671.366,655.159,905.70215,yes,yes,NA,2,3+,2,101-200,1.161,1.2728
2018,USA,84000095,84005749,ISCED 3A,ISCED 3A,female,yes,yes,534.579,455.363,439.81,934.12839,yes,yes,NA,3+,3+,3+,26-100,1.6384,1.172
2018,USA,84000095,84006276,ISCED 3A,ISCED 3A,female,yes,yes,432.973,543.211,500.226,934.12839,yes,yes,NA,2,1,2,11-25,-0.1005,0.6037
2018,USA,84000095,84006751,ISCED 3A,ISCED 2,male,yes,yes,548.852,553.437,491.11,905.70215,yes,yes,NA,3+,3+,3+,more than 500,1.6011,0.4723
2018,USA,84000095,84007112,ISCED 3A,ISCED 3A,female,yes,yes,579.627,627.534,624.565,870.31021,yes,yes,NA,3+,3+,3+,26-100,1.3315,1.0945
2018,USA,84000095,84007179,ISCED 3A,ISCED 3A,male,yes,yes,469.496,576.833,534.92,723.76957,yes,yes,NA,3+,3+,3+,0-10,1.2895,0.836
2018,USA,84000095,84007265,ISCED 3A,ISCED 3A,male,yes,yes,552.025,560.228,510.123,723.76957,yes,yes,NA,1,3+,1,101-200,0.0437,0.4184
2018,USA,84000095,84007285,ISCED 3A,ISCED 3A,female,yes,yes,593.553,550.675,509.928,934.12839,yes,yes,NA,3+,3+,3+,26-100,1.2895,1.5242
2018,USA,84000095,84007489,ISCED 3A,ISCED 3A,male,yes,yes,594.301,511.929,527.459,723.76957,yes,yes,NA,3+,3+,3+,101-200,1.506,1.3931
2018,USA,84000095,84007642,ISCED 3A,ISCED 3A,male,yes,yes,568.11,620.39,563.569,723.76957,yes,yes,NA,3+,3+,3+,more than 500,2.2076,2.2299
2018,USA,84000095,84007950,ISCED 3A,ISCED 3A,male,yes,yes,484.744,462.297,561.992,905.70215,yes,yes,NA,3+,3+,2,101-200,1.6916,0.8995
2018,USA,84000095,84008296,ISCED 3A,ISCED 3A,female,yes,yes,450.329,572.979,511.738,934.12839,yes,yes,NA,2,3+,3+,101-200,1.5588,1.2695
2018,USA,84000095,84008313,ISCED 3A,ISCED 3A,male,yes,yes,639.71,551.403,560.11,905.70215,yes,yes,NA,1,2,3+,26-100,0.0252,-0.4772
2018,USA,84000096,84000191,ISCED 3A,ISCED 3A,male,yes,yes,476.254,484.359,451.297,726.08711,no,yes,NA,3+,3+,2,26-100,0.5305,0.1728
2018,USA,84000096,84000289,ISCED 3A,ISCED 3A,female,no,yes,381.367,467.587,465.053,756.6592,yes,yes,NA,2,1,3+,26-100,-0.0784,-0.6364
2018,USA,84000096,84000336,ISCED 3A,ISCED 3A,female,yes,yes,456.534,569.527,556.904,756.6592,yes,yes,NA,3+,1,3+,26-100,0.0478,-0.3394
2018,USA,84000096,84001386,ISCED 3A,ISCED 3A,male,yes,yes,359.206,447.319,442.1,726.08711,yes,yes,NA,2,2,1,11-25,-1.1666,-0.5864
2018,USA,84000096,84001809,ISCED 3A,ISCED 3A,female,yes,yes,495.084,578.274,564.661,756.6592,no,yes,NA,2,2,3+,201-500,-0.1994,-0.0149
2018,USA,84000096,84001979,ISCED 2,ISCED 3A,male,yes,yes,347.754,370.243,385.879,726.08711,yes,yes,NA,2,3+,2,26-100,0.6702,0.4716
2018,USA,84000096,84002228,ISCED 3A,ISCED 3A,female,yes,yes,593.815,651.847,569.417,756.6592,yes,no,NA,3+,3+,3+,26-100,0.2561,0.0476
2018,USA,84000096,84002318,ISCED 3A,ISCED 3A,female,yes,yes,524.892,602.103,604.211,756.6592,yes,yes,NA,1,3+,2,26-100,0.0421,-0.0337
2018,USA,84000096,84002426,ISCED 3A,ISCED 3A,female,yes,yes,661.021,755.208,634.073,816.48424,yes,yes,NA,1,3+,2,more than 500,-0.0484,0.7892
2018,USA,84000096,84002870,ISCED 3A,ISCED 3A,female,yes,yes,359.396,539.365,462.697,756.6592,yes,yes,NA,3+,3+,2,26-100,1.7571,1.5345
2018,USA,84000096,84002900,ISCED 3A,ISCED 3A,male,yes,yes,541.092,529.954,509.889,726.08711,no,yes,NA,2,2,3+,0-10,0.0665,-1.3171
2018,USA,84000096,84003284,ISCED 3A,ISCED 3A,female,yes,yes,549.85,524.017,566.835,756.6592,yes,yes,NA,3+,2,2,26-100,0.8115,0.3255
2018,USA,84000096,84003627,ISCED 3A,ISCED 3A,female,yes,yes,423.298,525.416,506.68,816.48424,no,yes,NA,3+,3+,3+,26-100,1.3044,0.9009
2018,USA,84000096,84003801,ISCED 1,ISCED 3A,female,yes,yes,442.922,407.802,463.156,756.6592,yes,yes,NA,3+,3+,3+,0-10,1.0147,-0.7794
2018,USA,84000096,84004045,ISCED 3A,ISCED 3A,male,no,yes,517.423,620.216,598.29,726.08711,yes,yes,NA,NA,1,2,26-100,-0.1519,0.1993
2018,USA,84000096,84004205,ISCED 3A,ISCED 3A,male,yes,yes,507.124,501.508,565.858,726.08711,yes,yes,NA,3+,2,3+,101-200,0.6131,0.6395
2018,USA,84000096,84004345,ISCED 3A,ISCED 3A,male,yes,yes,602.484,644.471,694.044,726.08711,yes,yes,NA,NA,2,2,11-25,-0.0248,0.3261
2018,USA,84000096,84004369,ISCED 3A,ISCED 3A,female,yes,yes,535.657,421.303,433.306,756.6592,yes,yes,NA,3+,3+,3+,101-200,1.3744,0.738
2018,USA,84000096,84004613,ISCED 3A,ISCED 3A,female,no,yes,356.479,478.113,410.646,756.6592,no,yes,NA,2,0,2,101-200,-0.7088,-0.5044
2018,USA,84000096,84005381,ISCED 3A,ISCED 3A,male,yes,yes,466.442,506.311,524.203,726.08711,yes,yes,NA,3+,1,3+,101-200,-0.5682,0.1401
2018,USA,84000096,84005483,ISCED 3A,ISCED 3A,female,no,yes,399.581,430.495,444.322,756.6592,yes,yes,NA,3+,1,2,26-100,0.256,-0.9376
2018,USA,84000096,84005741,ISCED 2,ISCED 2,female,yes,yes,314.588,335.761,313.977,756.6592,no,no,NA,2,1,3+,0-10,-0.3622,-1.8358
2018,USA,84000096,84005844,ISCED 3A,ISCED 3A,male,yes,yes,433.836,500.481,536.917,726.08711,yes,yes,NA,3+,3+,3+,0-10,1.11,0.5364
2018,USA,84000096,84005874,ISCED 3A,ISCED 3A,female,yes,yes,595.393,535.304,544.719,816.48424,yes,yes,NA,3+,2,3+,26-100,0.8414,0.1311
2018,USA,84000096,84006005,ISCED 3A,ISCED 3A,male,yes,yes,495.596,385.01,437.546,838.2503,yes,yes,NA,3+,3+,3+,101-200,4.2599,2.2478
2018,USA,84000096,84006042,ISCED 2,ISCED 2,female,yes,yes,483.724,563.022,503.694,756.6592,yes,yes,NA,2,1,2,26-100,-0.271,-0.7356
2018,USA,84000096,84006140,ISCED 3A,ISCED 3A,male,yes,yes,394.236,383.287,399.866,726.08711,yes,yes,NA,2,2,3+,201-500,0.493,-0.0452
2018,USA,84000096,84006261,ISCED 3A,ISCED 3A,male,yes,yes,374.067,330.342,339.39,726.08711,yes,yes,NA,3+,3+,3+,11-25,2.4097,0.5304
2018,USA,84000096,84006650,ISCED 3A,ISCED 3A,male,yes,yes,464.187,331.305,439.338,726.08711,yes,yes,NA,2,2,3+,11-25,0.1145,-0.1162
2018,USA,84000096,84006849,ISCED 3A,ISCED 3A,female,yes,yes,546.274,555.298,575.613,756.6592,yes,yes,NA,3+,2,3+,201-500,0.3833,1.1274
2018,USA,84000096,84007005,ISCED 3A,ISCED 3A,male,yes,yes,337.365,248.187,343.724,726.08711,yes,yes,NA,2,3+,3+,26-100,1.4333,0.9302
2018,USA,84000096,84007087,ISCED 3A,ISCED 3A,male,yes,yes,630.559,691.513,657.803,838.2503,yes,yes,NA,3+,2,2,11-25,-0.0034,-0.539
2018,USA,84000096,84007307,ISCED 3A,ISCED 3A,male,yes,no,441.494,455.36,470.233,726.08711,no,no,NA,2,3+,1,101-200,-0.6958,-1.0582
2018,USA,84000096,84007647,ISCED 2,ISCED 2,female,yes,no,441.254,459.864,438.85,756.6592,no,yes,NA,2,2,2,11-25,-0.866,-1.5689
2018,USA,84000096,84008065,ISCED 3A,ISCED 3A,female,yes,yes,623.973,635.911,629.376,816.48424,yes,yes,NA,3+,2,2,201-500,0.0634,0.9901
2018,USA,84000098,84000462,ISCED 2,ISCED 2,female,no,yes,412.352,352.869,409.878,592.89534,yes,yes,NA,3+,1,1,11-25,-0.8187,-1.0695
2018,USA,84000098,84000732,ISCED 3A,ISCED 3A,male,yes,yes,390.337,413.995,361.318,677.89352,yes,yes,NA,3+,0,2,26-100,-0.3783,-0.1451
2018,USA,84000098,84000738,ISCED 3A,ISCED 3A,male,yes,yes,566.299,578.051,576.405,686.33346,no,yes,NA,3+,3+,2,26-100,1.1172,0.7835
2018,USA,84000098,84000972,ISCED 2,ISCED 3A,male,no,yes,302.251,345.721,352.051,677.89352,no,yes,NA,NA,0,2,0-10,-0.5171,-1.8585
2018,USA,84000098,84001143,ISCED 3A,ISCED 3A,male,yes,yes,571.319,593.682,567.098,677.89352,yes,yes,NA,3+,2,2,11-25,0.0634,-0.4514
2018,USA,84000098,84001162,ISCED 3A,ISCED 3A,female,yes,yes,414.365,342.337,339.048,772.12727,no,no,NA,2,1,2,0-10,-0.6049,-1.6953
2018,USA,84000098,84001206,ISCED 3A,ISCED 3A,female,yes,yes,474.9,476.195,437.319,772.12727,yes,yes,NA,2,3+,3+,26-100,0.8176,0.8349
2018,USA,84000098,84001366,ISCED 3A,ISCED 3A,female,yes,yes,525.998,574.428,590.38,592.89534,yes,yes,NA,3+,2,2,26-100,0.4162,0.7558
2018,USA,84000098,84001419,ISCED 3A,ISCED 2,female,yes,yes,351.642,387.203,378.739,592.89534,yes,yes,NA,3+,1,2,0-10,-0.2132,-1.1098
2018,USA,84000098,84001512,ISCED 3A,ISCED 3A,male,yes,yes,432.389,436.988,437.311,686.33346,yes,yes,NA,3+,2,3+,11-25,-0.0046,0.6556
2018,USA,84000098,84001671,ISCED 3A,ISCED 3A,male,yes,yes,379.076,285.442,360.837,677.89352,yes,yes,NA,3+,3+,3+,0-10,2.1846,1.592
2018,USA,84000098,84001725,ISCED 3A,ISCED 3A,female,yes,yes,448.21,424.28,398.334,772.12727,yes,yes,NA,3+,2,2,26-100,1.0657,0.8471
2018,USA,84000098,84001775,ISCED 3A,ISCED 3A,female,yes,yes,406.533,352.591,353.727,592.89534,yes,yes,NA,3+,3+,3+,101-200,0.8859,0.629
2018,USA,84000098,84002178,ISCED 3A,ISCED 3A,male,yes,yes,335.381,337.513,314.488,677.89352,yes,yes,NA,3+,2,2,0-10,0.0836,-0.6697
2018,USA,84000098,84002496,ISCED 2,ISCED 3A,female,yes,yes,508.903,547.428,500.857,772.12727,yes,yes,NA,3+,3+,3+,11-25,0.8102,0.5356
2018,USA,84000098,84003252,ISCED 2,ISCED 3A,female,yes,yes,456.63,528.615,527.489,592.89534,yes,yes,NA,3+,3+,NA,101-200,0.7559,0.2638
2018,USA,84000098,84003462,ISCED 1,ISCED 2,male,no,yes,393.371,314.085,375.029,677.89352,yes,yes,NA,3+,1,3+,11-25,-0.5482,-1.9753
2018,USA,84000098,84003671,ISCED 3A,ISCED 3A,female,yes,yes,502.676,528.992,512.479,592.89534,yes,yes,NA,3+,3+,2,11-25,0.7696,0.546
2018,USA,84000098,84003961,ISCED 3A,ISCED 3A,female,yes,yes,413.479,399.074,427.431,592.89534,yes,yes,NA,2,2,NA,11-25,-0.4256,0.3475
2018,USA,84000098,84004044,ISCED 3A,ISCED 2,female,NA,yes,373.513,377.237,404.538,592.89534,yes,yes,NA,3+,1,3+,0-10,0.3005,0.6183
2018,USA,84000098,84004306,ISCED 3A,ISCED 2,male,yes,yes,440.34,553.055,429.203,686.33346,no,yes,NA,3+,1,2,0-10,-0.5654,-0.7915
2018,USA,84000098,84004347,ISCED 3A,ISCED 2,female,yes,yes,454.463,412.809,451.7,592.89534,no,yes,NA,3+,2,3+,0-10,0.8094,0.5718
2018,USA,84000098,84004525,ISCED 3A,less than ISCED1,male,yes,yes,474.316,467.5,474.196,677.89352,yes,no,NA,1,2,1,26-100,-0.8189,0.7252
2018,USA,84000098,84004604,ISCED 3A,ISCED 3A,female,yes,yes,488.24,521.199,562.532,592.89534,no,yes,NA,2,2,0,11-25,-0.5687,-0.1084
2018,USA,84000098,84005009,ISCED 3A,ISCED 3A,female,yes,yes,502.432,545.283,549.428,592.89534,yes,yes,NA,3+,1,3+,26-100,-0.3229,-0.5784
2018,USA,84000098,84005444,ISCED 3A,ISCED 3A,male,yes,yes,404.049,377.468,313.03,686.33346,yes,yes,NA,3+,3+,2,201-500,0.8546,1.0456
2018,USA,84000098,84005585,ISCED 3A,ISCED 3A,female,yes,yes,472.969,659.489,570.682,772.12727,yes,yes,NA,3+,1,0,11-25,-1.0819,-1.2997
2018,USA,84000098,84006129,ISCED 3A,NA,male,no,yes,439.27,469.59,441.731,677.89352,yes,yes,NA,3+,0,3+,11-25,-0.3367,-0.7582
2018,USA,84000098,84006281,ISCED 3A,ISCED 3A,female,yes,yes,415.346,371.694,415.693,592.89534,no,no,NA,2,1,2,11-25,-1.184,-0.2374
2018,USA,84000098,84007248,ISCED 3A,ISCED 3A,female,yes,yes,316.459,255.749,261.68,592.89534,yes,yes,NA,3+,1,1,0-10,-0.147,-0.5882
